interval_from,10_anomaly,10_mean,10_std,15_anomaly,15_mean,15_std,1_anomaly,1_mean,1_std,9_anomaly,9_mean,9_std,total_anomaly,total_mean,total_std
2019-12-29 00:00:00+00:00,False,-17.190462563813632,2.6045983809022757,False,-21.46986365700628,2.8560838652779306,False,-16.124143946163972,2.496674004088558,False,-18.159323124624407,2.4001885226043536,False,-18.376815935531564,2.5893861976054517
2020-01-03 00:00:00+00:00,False,-17.448013548862757,2.6053140148345975,True,-22.500937911793365,2.856648454018735,False,-16.425015119345886,2.497920271586781,False,-19.078336761441957,2.40115038635117,False,-18.5828837370292,2.5902582861129813
2020-01-04 00:00:00+00:00,False,-19.23770818515829,2.6054571416210615,False,-21.387265479285094,2.8567613717668956,False,-16.75488305086095,2.4981695250864258,False,-20.149368952299675,2.401342759100533,False,-18.73862654672953,2.5904327038144874
2020-01-09 00:00:00+00:00,False,-20.994840720163168,2.6061727755533832,False,-17.52870744239673,2.8573259605077,False,-17.0663068805795,2.4994157925846494,True,-20.53752549287053,2.4023046228473492,False,-18.832743216895135,2.5913047923220174
2020-01-10 00:00:00+00:00,False,-21.20815930062284,2.6063159023398477,False,-18.37809403268256,2.857438878255861,False,-17.301974789446472,2.499665046084294,False,-19.77028101482846,2.402496995596713,False,-18.857169643873352,2.591479210023523
2020-01-15 00:00:00+00:00,False,-20.83067981938349,2.607031536272169,False,-17.866251537761766,2.8580034669966654,True,-17.404574958406794,2.5009113135825176,False,-19.11235746974854,2.403458859343529,False,-18.80384172401153,2.592351298531053
2020-01-16 00:00:00+00:00,False,-20.592586964553924,2.6071746630586334,False,-15.98947303710105,2.858116384744826,False,-17.3167955684054,2.501160567082162,False,-18.701875842538684,2.403651232092892,False,-18.664695353657027,2.5925257162325592
2020-01-21 00:00:00+00:00,False,-21.000359253239598,2.6078902969909548,True,-15.488215813421427,2.8586809734856304,False,-16.98132480038722,2.502406834580386,False,-18.260713705668792,2.404613095839708,False,-18.4316664291572,2.593397804740089
2020-01-22 00:00:00+00:00,False,-21.94607988035734,2.608033423777419,False,-17.899413799149897,2.858793891233791,False,-16.384973018923727,2.5026560880800304,False,-17.652706943012898,2.4048054685890716,False,-18.135574427094806,2.593572222441595
2020-01-27 00:00:00+00:00,False,-20.864250752069378,2.608749057709741,False,-19.945907525537432,2.8593584799745955,False,-15.691039323092568,2.503902355578254,False,-17.30952468406156,2.4057673323358877,False,-17.96277314499428,2.594444310949125
2020-01-28 00:00:00+00:00,True,-18.46083359459469,2.608892184496205,False,-19.215780814658245,2.8594713977227566,False,-15.10694499559796,2.5041516090778986,False,-17.683168059181853,2.405959705085251,False,-18.13849996061546,2.5946187286506306
2020-02-03 00:00:00+00:00,False,-22.767925053011258,2.6097509452149907,False,-20.022432284575263,2.8601489042117216,True,-14.840111319144096,2.505647130075767,False,-18.739132956630414,2.4071139415814304,False,-18.8879922517182,2.5956652348596667
2020-02-08 00:00:00+00:00,False,-22.238159500123064,2.6104665791473125,False,-22.13846420580948,2.860713492952526,False,-15.022060716047955,2.50689339757399,False,-19.998687661248585,2.408075805328247,False,-20.078319787036623,2.5965373233671967
2020-02-09 00:00:00+00:00,True,-24.90614347725741,2.610609705933777,True,-22.144503421448974,2.860826410700687,False,-15.480720167077617,2.507142651073635,False,-19.69269528632679,2.40826817807761,True,-20.14388189920201,2.5967117410687024
2020-02-14 00:00:00+00:00,False,-18.993417724175682,2.6113253398660983,False,-19.51569771577116,2.8613909994414914,False,-15.968117792613949,2.508388918571858,False,-17.258847241184647,2.409230041824426,False,-18.380503579494416,2.5975838295762324
2020-02-15 00:00:00+00:00,False,-17.394685911406825,2.6114684666525627,False,-21.448796402362095,2.861503917189652,False,-16.284558711769176,2.5086381720715027,True,-16.78472934595198,2.4094224145737893,False,-17.868936794830386,2.597758247277738
2020-02-20 00:00:00+00:00,False,-20.252264432304763,2.6121841005848845,False,-20.67056449031625,2.8620685059304565,False,-16.423456038581,2.5098844395697264,False,-18.01606123024597,2.4103842783206058,False,-18.53574239955519,2.598630335785268
2020-02-21 00:00:00+00:00,False,-22.008552682576447,2.6123272273713485,False,-19.526689579698576,2.8621814236786176,True,-16.42649988581848,2.510133693069371,False,-19.2307385788264,2.410576651069969,False,-19.21403515295268,2.598804753486774
2020-02-26 00:00:00+00:00,False,-20.589861039015247,2.6130428613036703,False,-18.095279372292243,2.862746012419422,False,-16.335380366250686,2.5113799605675946,False,-19.13844056604368,2.411538514816785,False,-19.027582370322822,2.599676841994304
2020-02-27 00:00:00+00:00,False,-21.899787157773737,2.6131859880901342,False,-16.926390058598102,2.8628589301675826,False,-16.191787592646683,2.511629214067239,False,-18.175980324610684,2.4117308875661485,False,-18.262761591030156,2.59985125969581
